Time,J1_Vel (rad/s),J1_Torque (Nm),J1_Reaction (N)_x,J1_Reaction (N)_y,J1_Reaction (N)_z,J2_Pos_x,J2_Pos_y,J2_Pos_z,J2_Vel_x,J2_Vel_y,J2_Vel_z,J2_Reaction (N)_x,J2_Reaction (N)_y,J2_Reaction (N)_z,J3_Pos_x,J3_Pos_y,J3_Pos_z,J3_Vel_x,J3_Vel_y,J3_Vel_z,J3_Reaction (N)_x,J3_Reaction (N)_y,J3_Reaction (N)_z,J4_Reaction (N)_x,J4_Reaction (N)_y,J4_Reaction (N)_z
2.4619999999999505,1.993360646931034,1.010393530689658,-1.9535293281782615,-1.3094478778924343,43.5650335605568,0.5889185213176475,0.3274045835259862,0.1,0.7366915463131627,0.5328789141575767,0.0,1.7019717856294034,0.7063373549105669,33.75503309366268,0.7983991890821908,0.7814066207823416,0.1,1.221028710358535,0.30940134308641426,0.0,1.7019717856294034,0.7063373549105669,33.75503309366268,-0.6238556334806757,2.2675393556769876,43.5650335605567
2.4639999999999502,1.9951996855019918,0.9920031449800817,-1.907257455396436,-1.3228709643816001,43.56313278338668,0.5903954604201245,0.32846864988673463,0.1,0.7367153243625959,0.5320097080282717,0.0,1.646946335863585,0.7228854097824728,33.75313231649255,0.8008509151730183,0.78201964102748,0.1,1.2238664007933369,0.30596323623966015,0.0,1.646946335863585,0.7228854097824728,33.75313231649255,-0.6601184345227612,2.225278014534849,43.56313278338661
2.46599999999995,1.9970720302109617,0.9732796978903835,-1.8601533141236213,-1.3373244539181544,43.561261557200524,0.5918724079197186,0.3295309753224349,0.1,0.7367102700369896,0.5311275773977311,0.0,1.5908019994143743,0.7397040745879971,33.75126109030641,0.8033082452330904,0.7826257630871953,0.1,1.2266547062991777,0.3024959203681498,0.0,1.5908019994143743,0.7397040745879971,33.75126109030641,-0.6972987345406989,2.182288139064153,43.56126155720051
2.46799999999995,1.9989778794837372,0.9542212051626286,-1.8122118807449223,-1.3528345768581915,43.55942051404156,0.5933493052565146,0.33059153435529487,0.1,0.7366758464028745,0.5302326804497123,0.0,1.533519309144444,0.7567965007316948,33.74942004714745,0.805771078945616,0.7832249291272408,0.1,1.2293927134618217,0.2989996516098224,0.0,1.533519309144444,0.7567965007316948,33.74942004714745,-0.7354155664661371,2.138559617512644,43.559420514041506
2.4699999999999496,2.0009174291458858,0.9348257085411404,-1.7634281882560425,-1.369428069706881,43.55761019639485,0.5948260927827786,0.331650301832744,0.1,0.7366115091409746,0.5293251805024173,0.0,1.4750783986609732,0.7741658677416369,33.74760972950073,0.8082393141431441,0.783817081847145,0.1,1.2320794965889923,0.2954746988751495,0.0,1.4750783986609732,0.7741658677416369,33.74760972950073,-0.774488343746343,2.094082142285287,43.55761019639483
2.4719999999999493,2.0028908720918004,0.9150912790819952,-1.7137973339345105,-1.3871321786954531,43.555831062458275,0.5963027097479277,0.3327072529377595,0.1,0.7365167064448911,0.5284052460533522,0.0,1.4154589997418474,0.7918153781328704,33.74583059556416,0.8107128467825404,0.7844021645061748,0.1,1.2347141175268668,0.2919213440995517,0.0,1.4154589997418474,0.7918153781328704,33.74583059556416,-0.8145368607079504,2.0488452077991406,43.555831062458196
2.473999999999949,2.0048983979310955,0.8950160206890452,-1.6632954099891566,-1.4057759518469606,43.55408393866679,0.5977790942833043,0.3337623631992688,0.1,0.7363908789244492,0.5274730508177154,0.0,1.3547094161897757,0.8095576028356462,33.74408347177267,0.8131915709196075,0.7849801209497969,0.1,1.2372956254847138,0.28833988249262615,0.0,1.3547094161897757,0.8095576028356462,33.74408347177267,-0.8553969431039093,2.002761522850422,43.55408393866685
2.475999999999949,2.006939599711292,0.8746040028870787,-1.61079941742456,-1.413478981601751,43.552401722524124,0.5992551835368801,0.3348156079105703,0.1,0.7362335353288904,0.5265284771406924,0.0,1.2970107175767842,0.8159970820263176,33.74240125562999,0.8156753791210569,0.7855508949065038,0.1,1.2398232763155406,0.2847302568041093,0.0,1.2970107175767842,0.8159970820263176,33.74240125562999,-0.8860146433854896,1.951301013762874,43.55240172252411
2.4779999999999487,2.008978849019448,0.8542115098055199,-1.5586315363918009,-1.4228367356123397,43.55095962927297,0.6007309226523078,0.3358669269057738,0.1,0.7360487189515648,0.5255537602631188,0.0,1.2384771494692575,0.8233178771519228,33.74095916237885,0.8181641884749955,0.7861143865473362,0.1,1.2423093668973535,0.28107063507681634,0.0,1.2384771494692575,0.8233178771519228,33.74095916237885,-0.9177322033501821,1.9004115989377977,43.550959629272974
2.4799999999999485,2.0110248002021787,0.8337519979782115,-1.5065210343882645,-1.4337856427610949,43.54970232265714,0.6022062556682442,0.3369162676909937,0.1,0.7358358652455071,0.5245527437829482,0.0,1.1789915914732445,0.8314143969676153,33.739701855763016,0.8206579118477226,0.7866705049277793,0.1,1.2447517753299682,0.2773654708023344,0.0,1.1789915914732445,0.8314143969676153,33.739701855763016,-0.9505726512304805,1.8497995921653205,43.549702322657105
2.4819999999999482,2.013084472956755,0.8131552704324463,-1.454248650198238,-1.4462796579056272,43.54858700088812,0.6036811254513517,0.3379635840582579,0.1,0.7355943784093744,0.523528576889237,0.0,1.1184552919532833,0.8402001869413449,33.738586533993995,0.8231564582462221,0.7872191664326795,0.1,1.24714856304415,0.27361843816166925,0.0,1.1184552919532833,0.8402001869413449,33.738586533993995,-0.9845569600986915,1.7992252715533799,43.548587000888105
2.483999999999948,2.0151635710039404,0.7923642899605952,-1.401636523255979,-1.460287153700486,43.54758057155378,0.6051554736438853,0.33900883496971385,0.1,0.7353236382501573,0.522483849785174,0.0,1.0567841503691662,0.8496044754523677,33.73758010465966,0.8256597331103637,0.7877602935268311,0.1,1.2494979392605818,0.2698325852176027,0.0,1.0567841503691662,0.8496044754523677,33.73758010465966,-1.0197048933513733,1.7484923348597188,43.54758057155384
2.485999999999948,2.017266737499066,0.7713326250093395,-1.3485401254032494,-1.4757883926956448,43.54665746800144,0.606629240622296,0.34005198365894895,0.1,0.7350230053465429,0.5214207024629143,0.0,0.9939057430766933,0.8595693507901478,33.736657001107325,0.8281676385480544,0.7882938137512423,0.1,1.251798232147968,0.26601045703861825,0.0,0.9939057430766933,0.8595693507901478,33.736657001107325,-1.0560356167710747,1.697439432188523,43.54665746800137
2.4879999999999476,2.0193977598387614,0.7500224016123873,-1.2948417938545906,-1.4927734706047193,43.5457979603894,0.6081023654640831,0.3410929969068187,0.1,0.7346918248990155,0.5203409121311695,0.0,0.9297569422348295,0.8700474529461613,33.735797493495284,0.8306800735239765,0.7888196589170287,0.1,1.2540478653648464,0.2621541947377127,0.0,0.9297569422348295,0.8700474529461613,33.735797493495284,-1.093568136572829,1.6459333632701807,43.54579796038939
2.4899999999999474,2.0215597339716607,0.7284026602833933,-1.2404455450671508,-1.5112406421426927,43.54498684841633,0.6095747859207709,0.3421318444576367,0.1,0.734329429568037,0.5192459635349747,0.0,0.864282008137546,0.8810000854453848,33.734986381522205,0.833196934010481,0.7893377644584163,0.1,1.25624533893376,0.2582656152105294,0.0,0.864282008137546,0.8810000854453848,33.734986381522205,-1.1323216083074046,1.5938636090020646,43.544986848416364
2.491999999999947,2.023755196287417,0.7064480371258277,-1.1852729136845848,-1.5311949575213166,43.54421244873419,0.6110464383953618,0.34316849854834425,0.1,0.7339351415353055,0.5181371055587759,0.0,0.7974310596416828,0.8923956698785351,33.734211981840076,0.8357181131075395,0.7898480689139761,0.1,1.2583892136070953,0.25434627539938487,0.0,0.7974310596416828,0.8923956698785351,33.734211981840076,-1.1723155504341254,1.5411379328480392,43.54421244873421
2.493999999999947,2.0259862295351176,0.6841377046488226,-1.129259612215224,-1.5526471512237303,43.543465810037574,0.6125172579230104,0.3442029335287019,0.1,0.7335082739711977,0.5170153968260557,0.0,0.729158846779737,0.9042084800250492,33.73346534314346,0.8382435011373224,0.7903505135113273,0.1,1.26047809805192,0.2503975241443733,0.0,0.729158846779737,0.9042084800250492,33.73346534314346,-1.213569987961158,1.4876788404436447,43.543465810037574
2.4959999999999467,2.028254547926655,0.6614545207334466,-1.072352848171983,-1.5756127357077498,43.54274010416968,0.613987178153961,0.34523512555487346,0.1,0.7330481320508349,0.515881742466864,0.0,0.6594237650597338,0.9164176041194758,33.73273963727556,0.8407729857179205,0.790845041835428,0.1,1.262510638315121,0.24642054407112296,0.0,0.6594237650597338,0.9164176041194758,33.73273963727556,-1.2561055451643814,1.4334207279491937,43.54274010416967
2.4979999999999465,2.0305615655465177,0.6383843445348241,-1.0145091681851166,-1.6001112615917275,43.5420301534168,0.6154561313380162,0.3462650523422395,0.1,0.7325540136293993,0.5147369237915713,0.0,0.5881870632441033,0.9290060932965815,33.73202968652268,0.8433064518198516,0.7913315995644778,0.1,1.2644855091369318,0.24241638547608851,0.0,0.5881870632441033,0.9290060932965815,33.73202968652268,-1.2999435015580856,1.3783075834374112,43.542030153416746
2.4999999999999463,2.0329084513638493,0.6149154863615074,-0.955692724781219,-1.6261657131347473,43.54133206322709,0.6169240483099996,0.3472926929660608,0.1,0.7320252096624138,0.5135816222629549,0.0,0.5154122061779727,0.9419602620239653,33.73133159633298,0.8458437818083423,0.7918101342606043,0.1,1.266401406766132,0.23838599377965325,0.0,0.5154122061779727,0.9419602620239653,33.73133159633298,-1.3451058216217873,1.3222911326231206,43.54133206322713
2.501999999999946,2.035296173483429,0.5910382651657073,-0.8958738823903214,-1.6538020136582854,43.54064293663892,0.6183908584757922,0.348318027700841,0.1,0.7314610044372241,0.5124164388819455,0.0,0.441064362010448,0.9552691126168623,33.73064246974479,0.8483848554737778,0.7922805952050063,0.1,1.268257042998159,0.2343302318051384,0.0,0.441064362010448,0.9552691126168623,33.73064246974479,-1.391615166018715,1.2653293418062597,43.5406429366389
2.503999999999946,2.0377255347456105,0.5667446525438926,-0.8350280958478605,-1.6830486203429063,43.539960652054205,0.6198564897986578,0.34934103789101395,0.1,0.7308606756667382,0.5112419098809606,0.0,0.3651099893565691,0.9689238611142592,33.72996018516009,0.8509295500523191,0.792742933269245,0.1,1.270051140211706,0.23024989789211014,0.0,0.3651099893565691,0.9689238611142592,33.72996018516009,-1.4394948899661841,1.2073852082307472,43.53996065205416
2.5059999999999456,2.0401972013646765,0.5420279863532329,-0.7731350079848042,-1.7139361916726825,43.53928369018811,0.6213208687856304,0.3503617058470135,0.1,0.730223494484606,0.5100585194416958,0.0,0.2875165048879332,0.9829175459782618,33.72928322329399,0.8534777402382885,0.7931971008159726,0.1,1.2717824272227514,0.22614574065277088,0.0,0.2875165048879332,0.9829175459782618,33.72928322329399,-1.4887690328685308,1.1484257818724664,43.53928369018808
2.5079999999999454,2.042711725958904,0.5168827404109599,-0.7101777235093024,-1.7464973139052138,43.538610999208174,0.6227839204738133,0.35138001476194436,0.1,0.729548725371788,0.5088667100125912,0.0,0.2082520157581521,0.9972447044750505,33.72861053231406,0.8560292981896562,0.7936430516237126,0.1,1.2734496358096838,0.22201847102053301,0.0,0.2082520157581521,0.9972447044750505,33.72861053231406,-1.539462302122177,1.0884213737297561,43.53861099920819
2.509999999999945,2.045269566056858,0.4913043394314194,-0.6461422249615618,-1.7807662755002271,43.53794188957632,0.6242455684164909,0.3523959486449733,0.1,0.7288356260373495,0.5076668906876844,0.0,0.12728510444354169,1.0119011044145791,33.7279414226822,0.8585840935277278,0.7940807408313132,0.1,1.2750514977911294,0.21786877211191896,0.0,0.12728510444354169,1.0119011044145791,33.7279414226822,-1.5916000531698742,1.0273449146157676,43.53794188957632
2.511999999999945,2.0478710989496594,0.46528901050340465,-0.5810169032283774,-1.8167788804853924,43.53727595199149,0.6257057346689814,0.35340949226831686,0.1,0.728083447270713,0.5064594440178678,0.0,0.04458465601683764,1.0268835211719394,33.72727548509737,0.8611419933319266,0.7945101248985532,0.1,1.2765867425603128,0.21369730732074627,0.0,0.04458465601683764,1.0268835211719394,33.72727548509737,-1.6452082672306074,0.9651714354720627,43.53727595199152
2.5139999999999447,2.050516633586958,0.43883366413041713,-0.5147921806538795,-1.854572293375418,43.536612993336476,0.6271643397741884,0.3544206311252931,0.1,0.7272914327783837,0.5052447315527308,0.0,-0.03988028004244737,1.0421895517573974,33.72661252644236,0.8637028621304246,0.7949311615800468,0.1,1.2780540949978816,0.20950472698144845,0.0,-0.03988028004244737,1.0421895517573974,33.72661252644236,-1.7003135276309327,0.901877646010558,43.53661299333658
2.5159999999999445,2.0532064200768705,0.4119357992312942,-0.4474602090200111,-1.8941849096530545,43.5359529866583,0.6286213027478421,0.3554293513973746,0.1,0.7264588190148474,0.5040230983529157,0.0,-0.12614059990581594,1.0578174592258347,33.72595251976417,0.8662665618872503,0.7953438099101215,0.1,1.27945227369953,0.20529167387274033,0.0,-0.12614059990581594,1.0578174592258347,33.72595251976417,-1.756942995374967,0.8374415929580628,43.53595298665833
2.5179999999999443,2.055940657239937,0.3845934276006311,-0.37901462826056265,-1.9356562468454444,43.53529603209151,0.630076541063418,0.3564356399285869,0.1,0.7255848350148433,0.5027948766661745,0.0,-0.21422723233894014,1.0737660419021775,33.725295565197385,0.8688329519863836,0.7957480301968152,0.1,1.2807799894664942,0.20105878778016895,0.0,-0.21422723233894014,1.0737660419021775,33.725295565197385,-1.815124384253047,0.7718423829231604,43.53529603209154
2.519999999999944,2.058719498578891,0.356805014211087,-0.30945037446558615,-1.979026852209769,43.5346423263438,0.631529970636747,0.3574394842058751,0.1,0.7246687022323333,0.5015603889227597,0.0,-0.30417120664689806,1.0900345229634474,33.72464185944967,0.8714018892132823,0.796143784023431,0.1,1.2820359440164808,0.19680670929373478,0.0,-0.30417120664689806,1.0900345229634474,33.72464185944967,-1.8748859357234466,0.7050599577697205,43.53464232634374
2.521999999999944,2.061543056955389,0.3285694304461053,-0.23876352804783751,-2.024338223650504,43.53399213884951,0.6329815058103345,0.3584408723443494,0.1,0.7237096343900147,0.5003199501757548,0.0,-0.39600370480473296,1.1066224566506717,33.7239916719554,0.8739732277342094,0.7965310342564448,0.1,1.2832188288802135,0.19253608298293523,0.0,-0.39600370480473296,1.1066224566506717,33.7239916719554,-1.9362563935453148,0.6370749127952174,43.533992138849555
2.5239999999999436,2.0644114082080147,0.29988591791985186,-0.16695119466778208,-2.0716327411691977,43.53334579317098,0.6344310593374081,0.35943979307648916,0.1,0.7227068373422102,0.49907387008769144,0.0,-0.4897561004015941,1.1235296481189865,33.723345326276856,0.8765468190736607,0.7969097450587221,0.1,1.2843273244551185,0.18824756006421228,0.0,-0.4897561004015941,1.1235296481189865,33.723345326276856,-1.9992649781649057,0.5678683498566359,43.53334579317094
2.5259999999999434,2.0673245939004343,0.2707540609956567,-0.0940114130000374,-2.1209536065578067,43.532703652473955,0.6358785423657293,0.3604362357445718,0.1,0.7216595089531397,0.4978224545453974,0.0,-0.5854599864277317,1.1407560844323246,33.72270318557984,0.879122512090178,0.7972798819072366,0.1,1.2853600991927112,0.18394180065388854,0.0,-0.5854599864277317,1.1407560844323246,33.72270318557984,-2.0639413607142063,0.49742175915156683,43.53270365247394
2.527999999999943,2.070282623351954,0.24117376648046118,-0.019943084545996692,-2.172344789451389,43.53206610822612,0.6373238644211912,0.36143019029571355,0.1,0.7205668389920457,0.49656600696937286,0.0,-0.683147193549991,1.1583018746621567,33.722065641332,0.8817001529507493,0.7976414116146041,0.1,1.2863158089004643,0.1796194756820248,0.0,-0.683147193549991,1.1583018746621567,33.722065641332,-2.1303156364788984,0.4257169245530059,43.532066108226154
2.529999999999943,2.0732854750733773,0.21114524926622735,0.05525407836274715,-2.2258509781784395,43.53143357139521,0.638766933391246,0.36242164727901854,0.1,0.7194280090462402,0.4953048293713724,0.0,-0.7828498001717252,1.176167197425983,33.7214331045011,0.8842795851040177,0.7979943023538791,0.1,1.2871930961423819,0.1752812685283498,0.0,-0.7828498001717252,1.176167197425983,33.7214331045011,-2.1984182976598174,0.35273584840188826,43.53143357139518
2.5319999999999427,2.0763330977074195,0.18066902292580522,0.1315795894860468,-2.281517534067897,43.53080646562215,0.6402076555081916,0.3634105978444217,0.1,0.718242192452858,0.49403922320375127,0.0,-0.8846001352876078,1.194352254467349,33.720805998728025,0.8868606492524491,0.7983385236861584,0.1,1.2879905897252932,0.17092787642999785,0.0,-0.8846001352876078,1.194352254467349,33.720805998728025,-2.268280205218991,0.2784606924508841,43.53080646562223
2.5339999999999425,2.079425410553876,0.14974589446124043,0.2090322130446551,-2.339390448100463,43.530185221937316,0.6416459353323565,0.364397033742883,0.1,0.7170085542499658,0.492769490035906,0.0,-0.9884307749372835,1.2128572291415052,33.72018475504319,0.8894431833236167,0.7986740465906251,0.1,1.2887069042603139,0.16656001170144835,0.0,-0.9884307749372835,1.2128572291415052,33.72018475504319,-2.3399325596061242,0.20287373227925398,43.530185221937266
2.5359999999999423,2.082562303744418,0.11837696255582131,0.2876099775480785,-2.3995162989429013,43.529570274688155,0.6430816757352235,0.3653809473276367,0.1,0.7157262511475494,0.4914959320865291,0.0,-1.0943745328522825,1.2316822488639527,33.71956980779404,0.8920270224407358,0.7990008434967036,0.1,1.2893406397907925,0.16217840279957496,0.0,-1.0943745328522825,1.2316822488639527,33.71956980779404,-2.4134068701412277,0.12595732306147722,43.52957027468811
2.537999999999942,2.0857436381195535,0.08656361880446539,0.36731018075891797,-2.461942211543103,43.52896205841567,0.644514777882529,0.36636233155626396,0.1,0.7143944315188866,0.4902188526350676,0.0,-1.2024644457828773,1.250827350734061,33.71896159152155,0.8946119988925598,0.7993188883180941,0.1,1.2898903814797626,0.15778379526066477,0.0,-1.2024644457828773,1.250827350734061,33.71896159152155,-2.4887349228395514,0.04769387492298688,43.52896205841567
2.539999999999942,2.0889692448502335,0.054307551497664974,0.44812938709765276,-2.526715815559675,43.52836100547212,0.6459451412173813,0.3673411799933804,0.1,0.7130122354128086,0.4889385563313997,0.0,-1.3127337538268768,1.2702924496826227,33.718360538578,0.8971979421027516,0.7996281564884588,0.1,1.2903546993512678,0.15337695253126682,0.0,-1.3127337538268768,1.2702924496826227,33.718360538578,-2.5659487464452098,-0.0319341634755147,43.52836100547205
2.5419999999999416,2.092238924838566,0.02161075161433601,0.5300634185798174,-2.593885202996303,43.52776754421808,0.6473726634434379,0.3683174868137663,0.1,0.7115787945873946,0.48765534941925004,0.0,-1.425215876011886,1.2900773086028732,33.717767077323956,0.8997846785988227,0.7999286249985886,0.1,1.2907321480811036,0.1489586567107608,0.0,-1.425215876011886,1.2900773086028732,33.717767077323956,-2.6450805764510483,-0.11294431425266238,43.52776754421808
2.5439999999999414,2.095552447925558,-0.011524479255580644,0.6131073401588013,-2.663498884474862,43.52718209767721,0.6487972405081874,0.36929124680579284,0.1,0.7100932325657061,0.486369539886001,0.0,-1.539944381289938,1.3101815100130332,33.71718163078309,0.9023720319807362,0.800220272434902,0.1,1.2910212668335177,0.14452970922023545,0.0,-1.539944381289938,1.3101815100130332,33.71718163078309,-2.7261628168837437,-0.19535407340464495,43.5271820976772
2.545999999999941,2.0989095519285175,-0.04509551928517652,0.6972554401768649,-2.7356057436163623,43.526605082542176,0.6502187665863781,0.37026245537502145,0.1,0.7085546647142338,0.48508143754923677,0.0,-1.6569529550206819,1.3306044288577408,33.71660461564806,0.904959822889254,0.8005030790191575,0.1,1.291220579141247,0.1400909314096116,0.0,-1.6569529550206819,1.3306044288577408,33.71660461564806,-2.8092279996031664,-0.2791809083882277,43.52660508254216
2.547999999999941,2.1023099415264577,-0.07909941526457587,0.7825012065034611,-2.8102549890851343,43.5260369084522,0.6516371340636438,0.3712311085478581,0.1,0.7069621983448426,0.4837913540884432,0.0,-1.7762753609898323,1.3513452061532094,33.71603644155808,0.9075478689741183,0.8007770266492653,0.1,1.2913285928270368,0.13564316511271213,0.0,-1.7762753609898323,1.3513452061532094,33.71603644155808,-2.8943087409139068,-0.36444225074300607,43.52603690845221
2.5499999999999408,2.1057532870084166,-0.11353287008416757,0.8688372988243032,-2.887496103821809,43.525477977486645,0.6530522335203683,0.372197202975178,0.1,0.705314932841073,0.4824996030287764,0.0,-1.8979453989240391,1.3724027231786322,33.715477510592514,0.9101359848621375,0.8010420989411243,0.1,1.2913437999653916,0.13118727315823386,0.0,-1.8979453989240391,1.3724027231786322,33.715477510592514,-2.9814376952242463,-0.45115548418566687,43.525477977486645
2.5519999999999405,2.109239222896747,-0.14839222896747017,0.9562555174595087,-2.9673787910776883,43.52492868381479,0.6544639537158485,0.3731607359358252,0.1,0.7036119598097844,0.48120649968249896,0.0,-2.0219968574540563,1.3937755760125068,33.71492821692066,0.9127239821252656,0.8012982812713949,0.1,1.2912646768839093,0.12672413984302,0.0,-2.0219968574540563,1.3937755760125068,33.71492821692066,-3.070647505542324,-0.5393379284988,43.52492868381477
2.5539999999999403,2.112767346455207,-0.18367346455207212,1.0447467690187013,-3.04995291682917,43.52438941347819,0.655872181572796,0.3741217053399204,0.1,0.7018523632592234,0.47991236105269597,0.0,-2.1484634624156302,1.415462050201728,33.714388946584066,0.9153116692487429,0.8015455608211538,0.1,1.291089684204028,0.1222546713728564,0.0,-2.1484634624156302,1.415462050201728,33.714388946584066,-3.161970750547657,-0.6290068194632232,43.52438941347824
2.55599999999994,2.116337216089827,-0.2193721608982706,1.1343010291357793,-3.1352684482006037,43.523860544252884,0.6572768021622456,0.3750801097319019,0.1,0.7000352198047177,0.47861750570299383,0.0,-2.277378820358202,1.4374600954155232,33.71386007735876,0.9178988515993871,0.8017839266203663,0.1,1.2908172669214795,0.11777979627494195,0.0,-2.277378820358202,1.4374600954155232,33.71386007735876,-3.255439888008328,-0.7201792850014772,43.523860544252884
2.55799999999994,2.1199483496490537,-0.2554834964905375,1.2249073024955681,-3.223375387500189,43.52334244558786,0.6586776986889158,0.37603594829324394,0.1,0.698159598903311,0.47732225359633185,0.0,-2.4087763570990033,1.459767299927782,33.713341978693734,0.9204853313941062,0.802013369593134,0.1,1.2904458545271398,0.11330046578535458,0.0,-2.4087763570990033,1.459767299927782,33.713341978693734,-3.3510871942771567,-0.8128723176506526,43.52334244558783
2.5599999999999397,2.1236002226285042,-0.29200222628504235,1.3165535803047403,-3.3143237015172184,43.52283547859294,0.66007475247709,0.37698922084479025,0.1,0.6962245631187781,0.47602692590524,0.0,-2.5426892511368173,1.4823808648338257,33.71283501169882,0.9230709076687214,0.8022338826036646,0.1,1.2899738611693703,0.1088176542140662,0.0,-2.5426892511368173,1.4823808648338257,33.71283501169882,-3.448944699632383,-0.9071027434244737,43.52283547859298
2.5619999999999394,2.127292266284722,-0.3289226628472228,1.4092267953520043,-3.4081632456936504,43.52233999605609,0.6614678429570793,0.3779399278486514,0.1,0.6942291684185551,0.47473184479562097,0.0,-2.67915036171787,1.5052975778845528,33.712339529161966,0.9256553762471849,0.802445460502926,0.1,1.2893996858592376,0.10433235928948936,0.0,-2.67915036171787,1.5052975778845528,33.712339529161966,-3.5490441191962763,-1.0028871870910363,43.522339996056104
2.563999999999939,2.13102386566161,-0.3662386566161011,1.5029127747606381,-3.5049436827944693,43.52185634248144,0.6628568476523314,0.37888807040962036,0.1,0.6921724645042602,0.4734373331856513,0.0,-2.818192151312211,1.528513786855639,33.711855875587325,0.9282385297112772,0.8026481001759549,0.1,1.2887217127203647,0.09984560248399732,0.0,-2.818192151312211,1.528513786855639,33.711855875587325,-3.6514167791499257,-1.100242033846128,43.52185634248147
2.565999999999939,2.1347943575326362,-0.4039435753263625,1.597596190530343,-3.604714395722695,43.52138485413985,0.6642416421672601,0.3798336502760487,0.1,0.6900534951775904,0.4721437144810546,0.0,-2.9598466022688936,1.5520253723960329,33.71138438724573,0.9308201573708834,0.802841800589765,0.1,1.2879383112854752,0.09535842932135341,0.0,-2.9598466022688936,1.5520253723960329,33.71138438724573,-3.7560935380055653,-1.1991833873439577,43.52138485413985
2.5679999999999388,2.138603028261533,-0.44203028261533106,1.6932605079410474,-3.7075243940712768,43.520925859120624,0.6656221001758647,0.3807766698401519,0.1,0.6878712987434921,0.470851312287799,0.0,-3.1041451273622633,1.5758277202752105,33.7109253922265,0.9334000452349382,0.8030265628418432,0.1,1.2870478368419502,0.09087190966667813,0.0,-3.1041451273622633,1.5758277202752105,33.7109253922265,-3.863104702626728,-1.2997270240057999,43.520925859120624
2.5699999999999386,2.142449111583877,-0.48049111583877036,1.789887931888867,-3.8134222140635825,43.52047967738534,0.6669980934112227,0.3817171321376876,0.1,0.6856249084526354,0.4695604501029885,0.0,-3.2511184739686723,1.599915693010569,33.710479210491215,0.935977975983151,0.803202390209179,0.1,1.2860486308290369,0.08638713799912612,0.0,-3.2511184739686723,1.599915693010569,33.710479210491215,-3.9724799387480085,-1.4018883435141594,43.520479677385254
2.5719999999999383,2.146331786311831,-0.5193178631183137,1.8874593512154403,-3.922455811473241,43.52004662080784,0.6683694916559358,0.38265504084696983,0.1,0.6833133529853131,0.4682714509846073,0.0,-3.4007966215665375,1.6242836008201873,33.71004615391372,0.9385537289386134,0.8033692881978027,0.1,1.2849390212895793,0.08190523366722857,0.0,-3.4007966215665375,1.6242836008201873,33.71004615391372,-4.084248175687222,-1.5056823153795487,43.520046620807804
2.573999999999938,2.150250173964184,-0.5585017396418444,1.9859542810743949,-4.034672447134105,43.51962699319898,0.6697361627336145,0.3835904002871799,0.1,0.6809356569790328,0.4669846372005858,0.0,-3.5532086722455487,1.6489251718820261,33.709626526304866,0.9411270800414093,0.8035272645927964,0.1,1.2837173233794394,0.07742734112649696,0.0,-3.5532086722455487,1.6489251718820261,33.709626526304866,-4.19843750496447,-1.6111234214328092,43.519626993199
2.575999999999938,2.154203336323904,-0.5980333632390433,2.085350803403897,-4.150118564655681,43.51922109031885,0.6710979725014956,0.38452321541592943,0.1,0.6784908416021644,0.4657003298575766,0.0,-3.70838273392397,1.6738335218889067,33.70922062342473,0.9436978018233411,0.80367632950874,0.1,1.2823818399380325,0.07295463015866999,0.0,-3.70838273392397,1.6738335218889067,33.70922062342473,-4.315075072545557,-1.7182255941089493,43.51922109031889
2.5779999999999377,2.1581902729254576,-0.6379027292545771,2.18562550554653,-4.268839659930061,43.51882919987011,0.6724547848442901,0.385453491826037,0.1,0.6759779251761309,0.46441884850972365,0.0,-3.8663457959306573,1.6990011228873414,33.708828732975995,0.9462656633839135,0.8038164954405532,0.1,1.2809308621236406,0.06848829607170792,0.0,-3.8663457959306573,1.6990011228873414,33.708828732975995,-4.434186964406752,-1.8270021503464096,43.518829199870154
2.5799999999999375,2.1622099184743493,-0.6780991847434947,2.2867534170676334,-4.390880142036504,43.518451601467476,0.6738064616693611,0.3863812357414762,0.1,0.6733959238487284,0.46314051074765095,0.0,-4.027123596619887,1.7244197714155247,33.70845113457335,0.9488304303677029,0.8039477773146888,0.1,1.27936267011742,0.06402955987943637,0.0,-4.027123596619887,1.7244197714155247,33.70845113457335,-4.555798085128121,-1.9374657209207524,43.518451601467426
2.5819999999999372,2.166261140201617,-0.7186114020161689,2.388707944847197,-4.516283185125547,43.518088566572956,0.6751528629033396,0.387306454012463,0.1,0.6707438523212889,0.461865631767876,0.0,-4.19074048268111,1.750080555941392,33.70808809967885,0.9513918649432596,0.804070192540648,0.1,1.277675533900306,0.05957966845953089,0.0,-4.19074048268111,1.750080555941392,33.70808809967885,-4.679932029218101,-2.0496281750406307,43.518088566572985
2.583999999999937,2.170342735156229,-0.7594273515622909,2.4914608064871344,-4.645090570885654,43.51774035842057,0.6764938464902934,0.3882291541096312,0.1,0.6680207246324952,0.46059452392277367,0.0,-4.357219259791846,1.7759738236432003,33.70773989152644,0.9539497257837002,0.8041837610627488,0.1,1.2758677141072132,0.05513989468827463,0.0,-4.357219259791846,1.7759738236432003,33.70773989152644,-4.80661094488303,-2.163500539986246,43.51774035842057
